image_path,area,tilt,bbox,vertices,annotation,encoded_label,brightness,blurriness
ccpd_db/0337-7_23-244&481_489&596-489&596_268&566_244&481_465&511-0_0_6_6_29_24_32-32-8.jpg,337,7_23,"[244, 481, 489, 596]","[[489, 596], [268, 566], [244, 481], [465, 511]]",皖AGG508,"[0, 0, 6, 6, 29, 24, 32]",32,8
ccpd_db/0328-2_9-225&461_502&560-502&560_236&550_225&461_491&471-0_0_22_10_25_28_30-19-1.jpg,328,2_9,"[225, 461, 502, 560]","[[502, 560], [236, 550], [225, 461], [491, 471]]",皖AYL146,"[0, 0, 22, 10, 25, 28, 30]",19,1
ccpd_db/0482-8_25-161&447_449&587-449&587_191&548_161&447_419&486-0_9_31_5_26_32_29-26-2.jpg,482,8_25,"[161, 447, 449, 587]","[[449, 587], [191, 548], [161, 447], [419, 486]]",皖K7F285,"[0, 9, 31, 5, 26, 32, 29]",26,2
ccpd_db/0275-0_13-178&453_442&540-442&540_196&536_178&453_424&457-0_0_20_27_11_32_30-29-4.jpg,275,0_13,"[178, 453, 442, 540]","[[442, 540], [196, 536], [178, 453], [424, 457]]",皖AW3M86,"[0, 0, 20, 27, 11, 32, 30]",29,4
ccpd_db/0613-1_2-183&479_539&623-537&614_183&623_185&488_539&479-15_14_11_29_30_23_31-21-3.jpg,613,1_2,"[183, 479, 539, 623]","[[537, 614], [183, 623], [185, 488], [539, 479]]",鲁QM56Z7,"[15, 14, 11, 29, 30, 23, 31]",21,3
ccpd_db/0748-7_36-220&573_626&727-567&680_220&727_279&620_626&573-0_0_15_25_27_31_16-26-75.jpg,748,7_36,"[220, 573, 626, 727]","[[567, 680], [220, 727], [279, 620], [626, 573]]",皖AR137S,"[0, 0, 15, 25, 27, 31, 16]",26,75
ccpd_db/0438-17_31-217&457_463&606-463&606_236&535_217&457_444&528-0_0_19_2_30_25_30-24-1.jpg,438,17_31,"[217, 457, 463, 606]","[[463, 606], [236, 535], [217, 457], [444, 528]]",皖AVC616,"[0, 0, 19, 2, 30, 25, 30]",24,1
ccpd_db/0293-0_0-303&417_578&506-578&506_303&503_303&417_578&420-0_0_27_3_28_27_30-19-15.jpg,293,0_0,"[303, 417, 578, 506]","[[578, 506], [303, 503], [303, 417], [578, 420]]",皖A3D436,"[0, 0, 27, 3, 28, 27, 30]",19,15
ccpd_db/0379-0_3-198&457_512&558-512&558_205&558_198&457_505&457-0_0_2_32_25_27_15-231-29.jpg,379,0_3,"[198, 457, 512, 558]","[[512, 558], [205, 558], [198, 457], [505, 457]]",皖AC813R,"[0, 0, 2, 32, 25, 27, 15]",231,29
ccpd_db/0059-0_11-389&428_502&472-493&472_389&471_398&428_502&429-0_0_8_2_32_28_27-32-5.jpg,59,0_11,"[389, 428, 502, 472]","[[493, 472], [389, 471], [398, 428], [502, 429]]",皖AJC843,"[0, 0, 8, 2, 32, 28, 27]",32,5
ccpd_db/0344-3_0-238&450_523&551-523&536_244&551_238&465_517&450-0_0_18_22_29_26_26-20-1.jpg,344,3_0,"[238, 450, 523, 551]","[[523, 536], [244, 551], [238, 465], [517, 450]]",皖AUY522,"[0, 0, 18, 22, 29, 26, 26]",20,1
ccpd_db/0060-4_3-465&473_573&520-572&520_465&511_466&473_573&482-0_7_19_30_31_25_30-40-22.jpg,60,4_3,"[465, 473, 573, 520]","[[572, 520], [465, 511], [466, 473], [573, 482]]",皖HV6716,"[0, 7, 19, 30, 31, 25, 30]",40,22
ccpd_db/0235-5_6-338&507_539&605-539&605_339&584_338&507_538&528-15_16_6_4_25_29_32-20-27.jpg,235,5_6,"[338, 507, 539, 605]","[[539, 605], [339, 584], [338, 507], [538, 528]]",鲁SGE158,"[15, 16, 6, 4, 25, 29, 32]",20,27
ccpd_db/0271-2_0-232&499_452&602-452&591_236&602_232&510_448&499-0_0_21_15_30_25_27-25-8.jpg,271,2_0,"[232, 499, 452, 602]","[[452, 591], [236, 602], [232, 510], [448, 499]]",皖AXR613,"[0, 0, 21, 15, 30, 25, 27]",25,8
ccpd_db/0542-7_26-216&440_516&591-477&556_216&591_255&475_516&440-0_0_15_33_23_33_24-27-10.jpg,542,7_26,"[216, 440, 516, 591]","[[477, 556], [216, 591], [255, 475], [516, 440]]",皖AR9Z90,"[0, 0, 15, 33, 23, 33, 24]",27,10
ccpd_db/0187-0_10-271&439_489&511-489&511_283&509_271&439_477&441-0_0_20_26_25_30_4-20-1.jpg,187,0_10,"[271, 439, 489, 511]","[[489, 511], [283, 509], [271, 439], [477, 441]]",皖AW216E,"[0, 0, 20, 26, 25, 30, 4]",20,1
ccpd_db/0212-2_4-233&494_437&581-434&572_233&581_236&503_437&494-0_0_27_31_5_27_24-227-6.jpg,212,2_4,"[233, 494, 437, 581]","[[434, 572], [233, 581], [236, 503], [437, 494]]",皖A37F30,"[0, 0, 27, 31, 5, 27, 24]",227,6
ccpd_db/0213-0_0-242&445_483&519-482&519_242&516_243&445_483&448-0_0_11_27_26_24_24-197-12.jpg,213,0_0,"[242, 445, 483, 519]","[[482, 519], [242, 516], [243, 445], [483, 448]]",皖AM3200,"[0, 0, 11, 27, 26, 24, 24]",197,12
ccpd_db/0218-4_18-204&437_411&525-394&509_204&525_221&453_411&437-17_5_3_25_13_30_33-26-8.jpg,218,4_18,"[204, 437, 411, 525]","[[394, 509], [204, 525], [221, 453], [411, 437]]",鄂FD1P69,"[17, 5, 3, 25, 13, 30, 33]",26,8
ccpd_db/0241-0_2-279&498_508&586-505&584_279&586_282&500_508&498-0_0_2_17_33_26_32-218-34.jpg,241,0_2,"[279, 498, 508, 586]","[[505, 584], [279, 586], [282, 500], [508, 498]]",皖ACT928,"[0, 0, 2, 17, 33, 26, 32]",218,34
ccpd_db/0784-0_4-143&483_571&636-560&636_143&636_154&483_571&483-0_0_21_33_5_29_26-231-11.jpg,784,0_4,"[143, 483, 571, 636]","[[560, 636], [143, 636], [154, 483], [571, 483]]",皖AX9F52,"[0, 0, 21, 33, 5, 29, 26]",231,11
ccpd_db/0580-7_2-155&429_472&582-452&582_155&543_175&429_472&468-0_0_15_19_30_30_31-238-11.jpg,580,7_2,"[155, 429, 472, 582]","[[452, 582], [155, 543], [175, 429], [472, 468]]",皖ARV667,"[0, 0, 15, 19, 30, 30, 31]",238,11
ccpd_db/0642-12_25-102&507_427&672-427&672_125&605_102&507_404&574-0_0_11_15_30_33_33-17-5.jpg,642,12_25,"[102, 507, 427, 672]","[[427, 672], [125, 605], [102, 507], [404, 574]]",皖AMR699,"[0, 0, 11, 15, 30, 33, 33]",17,5
ccpd_db/0245-12_7-416&504_594&619-587&619_416&581_423&504_594&542-19_1_23_27_0_24_25-11-9.jpg,245,12_7,"[416, 504, 594, 619]","[[587, 619], [416, 581], [423, 504], [594, 542]]",粤BZ3A01,"[19, 1, 23, 27, 0, 24, 25]",11,9
ccpd_db/0461-13_28-180&440_442&587-442&587_204&529_180&440_418&498-0_0_6_25_30_29_15-35-50.jpg,461,13_28,"[180, 440, 442, 587]","[[442, 587], [204, 529], [180, 440], [418, 498]]",皖AG165R,"[0, 0, 6, 25, 30, 29, 15]",35,50
ccpd_db/0086-1_4-313&485_470&531-466&531_313&528_317&485_470&488-0_0_1_7_29_26_29-22-10.jpg,86,1_4,"[313, 485, 470, 531]","[[466, 531], [313, 528], [317, 485], [470, 488]]",皖ABH525,"[0, 0, 1, 7, 29, 26, 29]",22,10
ccpd_db/0796-20_25-276&384_543&633-543&633_289&538_276&384_530&479-0_0_12_17_30_30_24-13-3.jpg,796,20_25,"[276, 384, 543, 633]","[[543, 633], [289, 538], [276, 384], [530, 479]]",皖ANT660,"[0, 0, 12, 17, 30, 30, 24]",13,3
ccpd_db/1119-8_25-169&445_608&658-559&603_169&658_218&500_608&445-0_0_22_28_29_30_10-22-8.jpg,1119,8_25,"[169, 445, 608, 658]","[[559, 603], [169, 658], [218, 500], [608, 445]]",皖AY456L,"[0, 0, 22, 28, 29, 30, 10]",22,8
ccpd_db/0525-3_0-207&429_532&564-525&564_207&544_214&429_532&449-0_0_11_6_30_32_27-216-42.jpg,525,3_0,"[207, 429, 532, 564]","[[525, 564], [207, 544], [214, 429], [532, 449]]",皖AMG683,"[0, 0, 11, 6, 30, 32, 27]",216,42
ccpd_db/0478-2_10-223&424_526&556-509&543_223&556_240&437_526&424-0_0_11_32_25_25_25-29-4.jpg,478,2_10,"[223, 424, 526, 556]","[[509, 543], [223, 556], [240, 437], [526, 424]]",皖AM8111,"[0, 0, 11, 32, 25, 25, 25]",29,4
ccpd_db/0514-7_31-176&458_499&591-499&591_220&555_176&458_455&494-0_0_21_31_32_30_30-25-12.jpg,514,7_31,"[176, 458, 499, 591]","[[499, 591], [220, 555], [176, 458], [455, 494]]",皖AX7866,"[0, 0, 21, 31, 32, 30, 30]",25,12
ccpd_db/0325-1_0-246&433_518&533-516&533_246&527_248&433_518&439-0_0_22_26_25_29_28-41-3.jpg,325,1_0,"[246, 433, 518, 533]","[[516, 533], [246, 527], [248, 433], [518, 439]]",皖AY2154,"[0, 0, 22, 26, 25, 29, 28]",41,3
ccpd_db/0097-0_13-187&382_335&437-335&437_200&436_187&382_322&383-16_1_29_31_33_33_24-24-21.jpg,97,0_13,"[187, 382, 335, 437]","[[335, 437], [200, 436], [187, 382], [322, 383]]",豫B57990,"[16, 1, 29, 31, 33, 33, 24]",24,21
ccpd_db/0193-1_11-133&578_351&652-351&652_145&646_133&578_339&584-0_0_15_29_29_33_11-28-9.jpg,193,1_11,"[133, 578, 351, 652]","[[351, 652], [145, 646], [133, 578], [339, 584]]",皖AR559M,"[0, 0, 15, 29, 29, 33, 11]",28,9
ccpd_db/0474-2_0-165&462_501&580-496&580_165&565_170&462_501&477-0_0_2_27_28_26_23-33-4.jpg,474,2_0,"[165, 462, 501, 580]","[[496, 580], [165, 565], [170, 462], [501, 477]]",皖AC342Z,"[0, 0, 2, 27, 28, 26, 23]",33,4
ccpd_db/0514-10_8-257&420_538&573-535&573_257&521_260&420_538&472-0_0_3_0_29_25_26-42-6.jpg,514,10_8,"[257, 420, 538, 573]","[[535, 573], [257, 521], [260, 420], [538, 472]]",皖ADA512,"[0, 0, 3, 0, 29, 25, 26]",42,6
ccpd_db/0287-0_1-272&472_533&564-532&561_272&564_273&475_533&472-0_2_1_11_32_27_24-27-34.jpg,287,0_1,"[272, 472, 533, 564]","[[532, 561], [272, 564], [273, 475], [533, 472]]",皖CBM830,"[0, 2, 1, 11, 32, 27, 24]",27,34
ccpd_db/0769-0_2-159&459_602&604-594&604_159&599_167&459_602&464-0_0_23_30_31_33_9-236-34.jpg,769,0_2,"[159, 459, 602, 604]","[[594, 604], [159, 599], [167, 459], [602, 464]]",皖AZ679K,"[0, 0, 23, 30, 31, 33, 9]",236,34
ccpd_db/0237-6_7-304&457_502&557-502&557_305&533_304&457_501&481-0_0_29_28_6_27_32-40-10.jpg,237,6_7,"[304, 457, 502, 557]","[[502, 557], [305, 533], [304, 457], [501, 481]]",皖A54G38,"[0, 0, 29, 28, 6, 27, 32]",40,10
ccpd_db/0348-19_18-189&506_387&653-387&583_190&653_189&576_386&506-0_0_29_27_26_10_29-19-19.jpg,348,19_18,"[189, 506, 387, 653]","[[387, 583], [190, 653], [189, 576], [386, 506]]",皖A532L5,"[0, 0, 29, 27, 26, 10, 29]",19,19
ccpd_db/0625-0_0-209&449_611&579-611&577_209&579_209&451_611&449-0_0_27_7_27_32_33-199-84.jpg,625,0_0,"[209, 449, 611, 579]","[[611, 577], [209, 579], [209, 451], [611, 449]]",皖A3H389,"[0, 0, 27, 7, 27, 32, 33]",199,84
ccpd_db/0488-0_1-183&474_523&594-523&590_188&594_183&478_518&474-0_0_23_25_25_30_23-209-21.jpg,488,0_1,"[183, 474, 523, 594]","[[523, 590], [188, 594], [183, 478], [518, 474]]",皖AZ116Z,"[0, 0, 23, 25, 25, 30, 23]",209,21
ccpd_db/0329-4_10-226&488_483&595-474&576_226&595_235&507_483&488-0_0_23_3_31_25_29-22-2.jpg,329,4_10,"[226, 488, 483, 595]","[[474, 576], [226, 595], [235, 507], [483, 488]]",皖AZD715,"[0, 0, 23, 3, 31, 25, 29]",22,2
ccpd_db/0262-5_10-177&504_401&602-401&602_185&583_177&504_393&523-0_0_22_33_29_25_23-19-1.jpg,262,5_10,"[177, 504, 401, 602]","[[401, 602], [185, 583], [177, 504], [393, 523]]",皖AY951Z,"[0, 0, 22, 33, 29, 25, 23]",19,1
ccpd_db/0468-7_16-82&435_348&582-348&582_100&550_82&435_330&467-0_0_15_31_24_31_32-21-5.jpg,468,7_16,"[82, 435, 348, 582]","[[348, 582], [100, 550], [82, 435], [330, 467]]",皖AR7078,"[0, 0, 15, 31, 24, 31, 32]",21,5
ccpd_db/0198-1_8-293&481_511&557-511&557_302&551_293&481_502&487-0_0_28_3_30_31_30-30-7.jpg,198,1_8,"[293, 481, 511, 557]","[[511, 557], [302, 551], [293, 481], [502, 487]]",皖A4D676,"[0, 0, 28, 3, 30, 31, 30]",30,7
ccpd_db/0214-1_0-240&527_444&615-442&615_240&608_242&527_444&534-0_9_3_30_30_32_29-31-6.jpg,214,1_0,"[240, 527, 444, 615]","[[442, 615], [240, 608], [242, 527], [444, 534]]",皖KD6685,"[0, 9, 3, 30, 30, 32, 29]",31,6
ccpd_db/0369-12_22-299&488_546&613-546&613_311&559_299&488_534&542-0_0_28_33_30_27_29-22-2.jpg,369,12_22,"[299, 488, 546, 613]","[[546, 613], [311, 559], [299, 488], [534, 542]]",皖A49635,"[0, 0, 28, 33, 30, 27, 29]",22,2
ccpd_db/0235-2_1-332&336_561&422-561&414_337&422_332&344_556&336-0_12_22_28_25_31_2-197-37.jpg,235,2_1,"[332, 336, 561, 422]","[[561, 414], [337, 422], [332, 344], [556, 336]]",皖NY417C,"[0, 12, 22, 28, 25, 31, 2]",197,37
ccpd_db/0180-0_1-292&505_488&582-488&582_294&582_292&505_486&505-0_0_0_20_29_24_33-44-11.jpg,180,0_1,"[292, 505, 488, 582]","[[488, 582], [294, 582], [292, 505], [486, 505]]",皖AAW509,"[0, 0, 0, 20, 29, 24, 33]",44,11
ccpd_db/0591-7_15-198&450_534&597-534&597_213&554_198&450_519&493-0_0_18_5_26_32_26-29-3.jpg,591,7_15,"[198, 450, 534, 597]","[[534, 597], [213, 554], [198, 450], [519, 493]]",皖AUF282,"[0, 0, 18, 5, 26, 32, 26]",29,3
ccpd_db/0339-43_45-214&405_340&630-340&630_218&515_214&405_336&520-0_0_32_27_26_17_30-27-32.jpg,339,43_45,"[214, 405, 340, 630]","[[340, 630], [218, 515], [214, 405], [336, 520]]",皖A832T6,"[0, 0, 32, 27, 26, 17, 30]",27,32
ccpd_db/0284-5_26-198&496_451&590-422&570_198&590_227&516_451&496-0_11_9_24_27_24_32-36-7.jpg,284,5_26,"[198, 496, 451, 590]","[[422, 570], [198, 590], [227, 516], [451, 496]]",皖MK0308,"[0, 11, 9, 24, 27, 24, 32]",36,7
ccpd_db/0222-17_24-218&330_378&446-370&398_218&446_226&378_378&330-0_0_3_31_17_30_31-21-31.jpg,222,17_24,"[218, 330, 378, 446]","[[370, 398], [218, 446], [226, 378], [378, 330]]",皖AD7T67,"[0, 0, 3, 31, 17, 30, 31]",21,31
ccpd_db/0528-24_44-264&525_500&712-465&620_264&712_299&617_500&525-0_0_28_33_32_31_27-29-157.jpg,528,24_44,"[264, 525, 500, 712]","[[465, 620], [264, 712], [299, 617], [500, 525]]",皖A49873,"[0, 0, 28, 33, 32, 31, 27]",29,157
ccpd_db/0321-6_0-253&453_493&565-493&539_262&565_253&479_484&453-0_0_0_1_32_29_25-202-46.jpg,321,6_0,"[253, 453, 493, 565]","[[493, 539], [262, 565], [253, 479], [484, 453]]",皖AAB851,"[0, 0, 0, 1, 32, 29, 25]",202,46
ccpd_db/0441-1_6-189&431_504&548-494&539_189&548_199&440_504&431-0_0_31_4_30_30_30-226-71.jpg,441,1_6,"[189, 431, 504, 548]","[[494, 539], [189, 548], [199, 440], [504, 431]]",皖A7E666,"[0, 0, 31, 4, 30, 30, 30]",226,71
ccpd_db/0553-0_2-136&470_545&583-545&577_143&583_136&476_538&470-0_0_7_22_29_33_26-12-2.jpg,553,0_2,"[136, 470, 545, 583]","[[545, 577], [143, 583], [136, 476], [538, 470]]",皖AHY592,"[0, 0, 7, 22, 29, 33, 26]",12,2
ccpd_db/0457-13_5-253&458_508&608-495&608_253&552_266&458_508&514-10_0_24_1_25_19_26-22-2.jpg,457,13_5,"[253, 458, 508, 608]","[[495, 608], [253, 552], [266, 458], [508, 514]]",苏A0B1V2,"[10, 0, 24, 1, 25, 19, 26]",22,2
ccpd_db/0266-2_24-247&525_494&615-494&615_278&604_247&525_463&536-0_0_20_32_30_25_22-35-7.jpg,266,2_24,"[247, 525, 494, 615]","[[494, 615], [278, 604], [247, 525], [463, 536]]",皖AW861Y,"[0, 0, 20, 32, 30, 25, 22]",35,7
ccpd_db/0606-3_8-217&442_613&570-613&570_228&549_217&442_602&463-0_0_10_27_25_24_12-22-4.jpg,606,3_8,"[217, 442, 613, 570]","[[613, 570], [228, 549], [217, 442], [602, 463]]",皖AL310N,"[0, 0, 10, 27, 25, 24, 12]",22,4
ccpd_db/0417-1_3-212&510_518&624-515&616_212&624_215&518_518&510-18_0_12_24_24_31_23-26-5.jpg,417,1_3,"[212, 510, 518, 624]","[[515, 616], [212, 624], [215, 518], [518, 510]]",湘AN007Z,"[18, 0, 12, 24, 24, 31, 23]",26,5
ccpd_db/0299-2_25-213&509_518&591-487&580_213&591_244&520_518&509-0_10_30_1_32_31_32-30-7.jpg,299,2_25,"[213, 509, 518, 591]","[[487, 580], [213, 591], [244, 520], [518, 509]]",皖L6B878,"[0, 10, 30, 1, 32, 31, 32]",30,7
ccpd_db/02-7_1-325&351_517&438-507&438_325&414_335&351_517&375-0_0_11_1_29_29_24-30-25.jpg,2,7_1,"[325, 351, 517, 438]","[[507, 438], [325, 414], [335, 351], [517, 375]]",皖AMB550,"[0, 0, 11, 1, 29, 29, 24]",30,25
ccpd_db/0636-15_17-137&495_411&689-411&689_141&612_137&495_407&572-0_0_21_27_26_31_19-18-20.jpg,636,15_17,"[137, 495, 411, 689]","[[411, 689], [141, 612], [137, 495], [407, 572]]",皖AX327V,"[0, 0, 21, 27, 26, 31, 19]",18,20
ccpd_db/0349-2_7-302&498_560&611-552&599_302&611_310&510_560&498-0_0_7_32_32_31_6-21-3.jpg,349,2_7,"[302, 498, 560, 611]","[[552, 599], [302, 611], [310, 510], [560, 498]]",皖AH887G,"[0, 0, 7, 32, 32, 31, 6]",21,3
ccpd_db/0375-11_23-301&371_535&505-516&461_301&505_320&415_535&371-10_0_26_15_30_14_29-18-46.jpg,375,11_23,"[301, 371, 535, 505]","[[516, 461], [301, 505], [320, 415], [535, 371]]",苏A2R6Q5,"[10, 0, 26, 15, 30, 14, 29]",18,46
ccpd_db/0401-5_12-157&487_432&609-432&609_169&583_157&487_420&513-0_0_24_19_26_30_32-25-2.jpg,401,5_12,"[157, 487, 432, 609]","[[432, 609], [169, 583], [157, 487], [420, 513]]",皖A0V268,"[0, 0, 24, 19, 26, 30, 32]",25,2
ccpd_db/0414-12_20-175&472_414&617-400&567_175&617_189&522_414&472-0_0_9_12_26_33_27-29-5.jpg,414,12_20,"[175, 472, 414, 617]","[[400, 567], [175, 617], [189, 522], [414, 472]]",皖AKN293,"[0, 0, 9, 12, 26, 33, 27]",29,5
ccpd_db/0447-0_3-241&464_555&583-548&583_241&582_248&464_555&465-0_7_21_32_27_32_7-234-26.jpg,447,0_3,"[241, 464, 555, 583]","[[548, 583], [241, 582], [248, 464], [555, 465]]",皖HX838H,"[0, 7, 21, 32, 27, 32, 7]",234,26
ccpd_db/0653-12_8-221&448_521&630-521&567_229&630_221&511_513&448-0_0_12_17_24_25_33-210-23.jpg,653,12_8,"[221, 448, 521, 630]","[[521, 567], [229, 630], [221, 511], [513, 448]]",皖ANT019,"[0, 0, 12, 17, 24, 25, 33]",210,23
ccpd_db/0363-5_2-248&457_501&577-501&554_252&577_248&480_497&457-0_0_0_17_31_31_31-227-63.jpg,363,5_2,"[248, 457, 501, 577]","[[501, 554], [252, 577], [248, 480], [497, 457]]",皖AAT777,"[0, 0, 0, 17, 31, 31, 31]",227,63
ccpd_db/0265-2_15-248&452_494&542-494&542_267&534_248&452_475&460-0_0_30_9_33_30_24-20-2.jpg,265,2_15,"[248, 452, 494, 542]","[[494, 542], [267, 534], [248, 452], [475, 460]]",皖A6K960,"[0, 0, 30, 9, 33, 30, 24]",20,2
ccpd_db/0197-0_0-303&497_509&577-508&577_303&577_304&497_509&497-0_0_32_32_1_26_29-27-3.jpg,197,0_0,"[303, 497, 509, 577]","[[508, 577], [303, 577], [304, 497], [509, 497]]",皖A88B25,"[0, 0, 32, 32, 1, 26, 29]",27,3
ccpd_db/0433-11_17-229&457_486&598-486&598_238&548_229&457_477&507-0_0_19_18_24_31_27-37-6.jpg,433,11_17,"[229, 457, 486, 598]","[[486, 598], [238, 548], [229, 457], [477, 507]]",皖AVU073,"[0, 0, 19, 18, 24, 31, 27]",37,6
ccpd_db/0336-1_11-197&477_493&572-493&572_214&567_197&477_476&482-0_0_21_33_28_28_33-30-52.jpg,336,1_11,"[197, 477, 493, 572]","[[493, 572], [214, 567], [197, 477], [476, 482]]",皖AX9449,"[0, 0, 21, 33, 28, 28, 33]",30,52
ccpd_db/0268-11_12-263&431_458&546-458&546_264&505_263&431_457&472-0_0_31_31_33_15_32-17-2.jpg,268,11_12,"[263, 431, 458, 546]","[[458, 546], [264, 505], [263, 431], [457, 472]]",皖A779R8,"[0, 0, 31, 31, 33, 15, 32]",17,2
ccpd_db/0732-18_35-261&415_555&623-518&536_261&623_298&502_555&415-10_11_10_3_30_26_30-28-140.jpg,732,18_35,"[261, 415, 555, 623]","[[518, 536], [261, 623], [298, 502], [555, 415]]",苏MLD626,"[10, 11, 10, 3, 30, 26, 30]",28,140
ccpd_db/0242-4_11-214&494_427&589-427&589_224&574_214&494_417&509-0_0_23_15_33_27_30-212-56.jpg,242,4_11,"[214, 494, 427, 589]","[[427, 589], [224, 574], [214, 494], [417, 509]]",皖AZR936,"[0, 0, 23, 15, 33, 27, 30]",212,56
ccpd_db/0421-12_23-147&317_383&466-383&466_166&417_147&317_364&366-0_0_26_27_32_10_31-16-71.jpg,421,12_23,"[147, 317, 383, 466]","[[383, 466], [166, 417], [147, 317], [364, 366]]",皖A238L7,"[0, 0, 26, 27, 32, 10, 31]",16,71
ccpd_db/0133-5_2-240&480_407&547-400&547_240&533_247&480_407&494-0_0_30_26_20_27_27-209-16.jpg,133,5_2,"[240, 480, 407, 547]","[[400, 547], [240, 533], [247, 480], [407, 494]]",皖A62W33,"[0, 0, 30, 26, 20, 27, 27]",209,16
ccpd_db/0858-4_7-237&431_633&612-626&580_237&612_244&463_633&431-0_0_3_30_30_27_27-223-79.jpg,858,4_7,"[237, 431, 633, 612]","[[626, 580], [237, 612], [244, 463], [633, 431]]",皖AD6633,"[0, 0, 3, 30, 30, 27, 27]",223,79
ccpd_db/0236-2_2-252&481_479&568-472&568_252&560_259&481_479&489-0_0_2_32_31_33_31-229-18.jpg,236,2_2,"[252, 481, 479, 568]","[[472, 568], [252, 560], [259, 481], [479, 489]]",皖AC8797,"[0, 0, 2, 32, 31, 33, 31]",229,18
ccpd_db/0328-2_16-161&493_433&594-433&594_182&582_161&493_412&505-0_0_24_27_21_28_29-37-3.jpg,328,2_16,"[161, 493, 433, 594]","[[433, 594], [182, 582], [161, 493], [412, 505]]",皖A03X45,"[0, 0, 24, 27, 21, 28, 29]",37,3
ccpd_db/0403-4_13-178&520_479&632-464&611_178&632_193&541_479&520-0_0_24_26_2_24_33-24-80.jpg,403,4_13,"[178, 520, 479, 632]","[[464, 611], [178, 632], [193, 541], [479, 520]]",皖A02C09,"[0, 0, 24, 26, 2, 24, 33]",24,80
ccpd_db/0340-4_9-177&507_438&616-438&616_185&597_177&507_430&526-0_0_1_32_11_25_27-227-42.jpg,340,4_9,"[177, 507, 438, 616]","[[438, 616], [185, 597], [177, 507], [430, 526]]",皖AB8M13,"[0, 0, 1, 32, 11, 25, 27]",227,42
ccpd_db/6327-22_19-103&0_709&872-677&872_103&637_135&0_709&202-0_0_22_29_31_31_2-30-164.jpg,6327,22_19,"[103, 0, 709, 872]","[[677, 872], [103, 637], [135, 0], [709, 202]]",皖AY577C,"[0, 0, 22, 29, 31, 31, 2]",30,164
ccpd_db/0827-8_29-223&397_620&571-576&516_223&571_267&452_620&397-0_0_18_3_27_33_29-15-6.jpg,827,8_29,"[223, 397, 620, 571]","[[576, 516], [223, 571], [267, 452], [620, 397]]",皖AUD395,"[0, 0, 18, 3, 27, 33, 29]",15,6
ccpd_db/0347-0_3-235&515_514&619-508&617_235&619_241&517_514&515-0_0_11_30_7_33_32-18-3.jpg,347,0_3,"[235, 515, 514, 619]","[[508, 617], [235, 619], [241, 517], [514, 515]]",皖AM6H98,"[0, 0, 11, 30, 7, 33, 32]",18,3
ccpd_db/0208-1_2-245&571_460&652-455&652_245&647_250&571_460&576-0_0_10_16_26_25_32-17-15.jpg,208,1_2,"[245, 571, 460, 652]","[[455, 652], [245, 647], [250, 571], [460, 576]]",皖ALS218,"[0, 0, 10, 16, 26, 25, 32]",17,15
ccpd_db/0319-8_10-323&427_553&543-553&543_326&511_323&427_550&459-0_0_11_33_25_33_23-23-26.jpg,319,8_10,"[323, 427, 553, 543]","[[553, 543], [326, 511], [323, 427], [550, 459]]",皖AM919Z,"[0, 0, 11, 33, 25, 33, 23]",23,26
ccpd_db/0827-3_19-122&421_554&581-554&581_159&554_122&421_517&448-0_15_28_26_33_24_26-202-41.jpg,827,3_19,"[122, 421, 554, 581]","[[554, 581], [159, 554], [122, 421], [517, 448]]",皖R42902,"[0, 15, 28, 26, 33, 24, 26]",202,41
ccpd_db/0749-6_21-118&428_522&583-522&583_151&544_118&428_489&467-0_0_7_18_24_27_29-21-6.jpg,749,6_21,"[118, 428, 522, 583]","[[522, 583], [151, 544], [118, 428], [489, 467]]",皖AHU035,"[0, 0, 7, 18, 24, 27, 29]",21,6
ccpd_db/0484-3_2-197&455_508&585-507&585_197&568_198&455_508&472-0_0_1_25_11_31_33-19-5.jpg,484,3_2,"[197, 455, 508, 585]","[[507, 585], [197, 568], [198, 455], [508, 472]]",皖AB1M79,"[0, 0, 1, 25, 11, 31, 33]",19,5
ccpd_db/0352-8_14-296&434_539&555-531&519_296&555_304&470_539&434-19_1_22_1_32_30_31-12-16.jpg,352,8_14,"[296, 434, 539, 555]","[[531, 519], [296, 555], [304, 470], [539, 434]]",粤BYB867,"[19, 1, 22, 1, 32, 30, 31]",12,16
ccpd_db/0860-6_8-122&467_545&637-545&637_126&586_122&467_541&518-0_0_31_14_25_31_26-218-29.jpg,860,6_8,"[122, 467, 545, 637]","[[545, 637], [126, 586], [122, 467], [541, 518]]",皖A7Q172,"[0, 0, 31, 14, 25, 31, 26]",218,29
ccpd_db/0386-1_7-196&471_519&571-519&571_205&561_196&471_510&481-4_8_32_30_29_31_23-27-5.jpg,386,1_7,"[196, 471, 519, 571]","[[519, 571], [205, 561], [196, 471], [510, 481]]",冀J8657Z,"[4, 8, 32, 30, 29, 31, 23]",27,5
ccpd_db/0244-0_2-270&497_502&585-499&583_270&585_273&499_502&497-0_0_8_15_33_29_27-30-2.jpg,244,0_2,"[270, 497, 502, 585]","[[499, 583], [270, 585], [273, 499], [502, 497]]",皖AJR953,"[0, 0, 8, 15, 33, 29, 27]",30,2
