image_path,area,tilt,bbox,vertices,annotation,encoded_label,brightness,blurriness
ccpd_weather/0179-0_2-307&455_518&526-515&526_307&526_310&455_518&455-0_0_12_11_24_29_30-109-79.jpg,179,0_2,"[307, 455, 518, 526]","[[515, 526], [307, 526], [310, 455], [518, 455]]",皖ANMO45,"[0, 0, 12, 11, 24, 29, 30]",109,79
ccpd_weather/0179-0_2-312&549_520&621-518&619_312&621_314&551_520&549-0_0_19_4_30_33_33-60-29.jpg,179,0_2,"[312, 549, 520, 621]","[[518, 619], [312, 621], [314, 551], [520, 549]]",皖AVE588,"[0, 0, 19, 4, 30, 33, 33]",60,29
ccpd_weather/0179-0_2-365&559_585&627-585&625_369&627_365&561_581&559-0_0_9_12_29_31_29-46-64.jpg,179,0_2,"[365, 559, 585, 627]","[[585, 625], [369, 627], [365, 561], [581, 559]]",皖AKN464,"[0, 0, 9, 12, 29, 31, 29]",46,64
ccpd_weather/0179-0_3-238&506_435&582-431&580_238&582_242&508_435&506-0_0_26_28_29_30_33-59-11.jpg,179,0_3,"[238, 506, 435, 582]","[[431, 580], [238, 582], [242, 508], [435, 506]]",皖A13458,"[0, 0, 26, 28, 29, 30, 33]",59,11
ccpd_weather/0179-0_3-313&576_527&646-523&646_313&645_317&576_527&577-0_0_3_25_29_33_18-88-40.jpg,179,0_3,"[313, 576, 527, 646]","[[523, 646], [313, 645], [317, 576], [527, 577]]",皖AD048U,"[0, 0, 3, 25, 29, 33, 18]",88,40
ccpd_weather/0179-1_0-248&586_453&659-453&654_249&659_248&591_452&586-0_0_18_33_33_30_12-54-16.jpg,179,1_0,"[248, 586, 453, 659]","[[453, 654], [249, 659], [248, 591], [452, 586]]",皖AU885N,"[0, 0, 18, 33, 33, 30, 12]",54,16
ccpd_weather/0179-1_1-217&542_422&615-422&610_221&615_217&547_418&542-0_0_17_25_24_29_0-60-12.jpg,179,1_1,"[217, 542, 422, 615]","[[422, 610], [221, 615], [217, 547], [418, 542]]",皖AT0O4A,"[0, 0, 17, 25, 24, 29, 0]",60,12
ccpd_weather/0179-1_1-357&380_557&455-557&449_357&455_357&386_557&380-0_0_1_19_30_27_27-66-99.jpg,179,1_1,"[357, 380, 557, 455]","[[557, 449], [357, 455], [357, 386], [557, 380]]",皖ABV522,"[0, 0, 1, 19, 30, 27, 27]",66,99
ccpd_weather/0179-1_2-172&446_367&523-367&517_177&523_172&452_362&446-0_0_6_15_27_27_29-73-59.jpg,179,1_2,"[172, 446, 367, 523]","[[367, 517], [177, 523], [172, 452], [362, 446]]",皖AGR224,"[0, 0, 6, 15, 27, 27, 29]",73,59
ccpd_weather/0179-1_5-296&448_510&518-510&518_301&513_296&448_505&453-0_0_6_32_27_32_3-62-13.jpg,179,1_5,"[296, 448, 510, 518]","[[510, 518], [301, 513], [296, 448], [505, 453]]",皖AG727D,"[0, 0, 6, 32, 27, 32, 3]",62,13
ccpd_weather/0179-2_11-210&457_413&531-413&522_226&531_210&466_397&457-0_0_1_22_31_32_27-62-15.jpg,179,2_11,"[210, 457, 413, 531]","[[413, 522], [226, 531], [210, 466], [397, 457]]",皖ABY672,"[0, 0, 1, 22, 31, 32, 27]",62,15
ccpd_weather/0179-3_2-215&359_407&437-407&425_216&437_215&371_406&359-0_0_6_12_24_33_24-49-21.jpg,179,3_2,"[215, 359, 407, 437]","[[407, 425], [216, 437], [215, 371], [406, 359]]",皖AGNO8O,"[0, 0, 6, 12, 24, 33, 24]",49,21
ccpd_weather/0179-4_1-246&427_422&512-422&499_249&512_246&440_419&427-0_0_7_29_24_31_1-47-11.jpg,179,4_1,"[246, 427, 422, 512]","[[422, 499], [249, 512], [246, 440], [419, 427]]",皖AH4O6B,"[0, 0, 7, 29, 24, 31, 1]",47,11
ccpd_weather/0180-0_0-236&493_445&565-445&562_236&565_236&496_445&493-0_0_13_29_2_26_25-92-35.jpg,180,0_0,"[236, 493, 445, 565]","[[445, 562], [236, 565], [236, 496], [445, 493]]",皖AP4C10,"[0, 0, 13, 29, 2, 26, 25]",92,35
ccpd_weather/0180-0_0-280&559_489&631-488&631_280&631_281&559_489&559-0_0_31_27_24_3_32-57-44.jpg,180,0_0,"[280, 559, 489, 631]","[[488, 631], [280, 631], [281, 559], [489, 559]]",皖A62OD7,"[0, 0, 31, 27, 24, 3, 32]",57,44
ccpd_weather/0180-0_0-289&559_495&632-494&632_289&631_290&559_495&560-0_0_5_29_29_24_28-91-37.jpg,180,0_0,"[289, 559, 495, 632]","[[494, 632], [289, 631], [290, 559], [495, 560]]",皖AF44O3,"[0, 0, 5, 29, 29, 24, 28]",91,37
ccpd_weather/0180-0_12-173&539_379&612-364&610_173&612_188&541_379&539-0_0_10_27_30_26_1-48-30.jpg,180,0_12,"[173, 539, 379, 612]","[[364, 610], [173, 612], [188, 541], [379, 539]]",皖AL251B,"[0, 0, 10, 27, 30, 26, 1]",48,30
ccpd_weather/0180-0_2-216&544_434&613-434&613_219&612_216&544_431&545-0_0_28_2_30_32_24-113-37.jpg,180,0_2,"[216, 544, 434, 613]","[[434, 613], [219, 612], [216, 544], [431, 545]]",皖A3C57O,"[0, 0, 28, 2, 30, 32, 24]",113,37
ccpd_weather/0180-0_2-329&506_527&582-523&582_329&581_333&506_527&507-0_0_16_24_30_31_3-49-13.jpg,180,0_2,"[329, 506, 527, 582]","[[523, 582], [329, 581], [333, 506], [527, 507]]",皖ASO56D,"[0, 0, 16, 24, 30, 31, 3]",49,13
ccpd_weather/0180-0_4-315&487_527&558-522&557_315&558_320&488_527&487-11_2_31_30_32_16_26-81-17.jpg,180,0_4,"[315, 487, 527, 558]","[[522, 557], [315, 558], [320, 488], [527, 487]]",浙C657S1,"[11, 2, 31, 30, 32, 16, 26]",81,17
ccpd_weather/0180-0_5-187&571_394&644-394&644_193&642_187&571_388&573-0_0_6_31_30_30_6-142-75.jpg,180,0_5,"[187, 571, 394, 644]","[[394, 644], [193, 642], [187, 571], [388, 573]]",皖AG655G,"[0, 0, 6, 31, 30, 30, 6]",142,75
ccpd_weather/0180-0_6-246&492_468&560-468&560_253&559_246&492_461&493-0_0_32_8_24_33_29-113-21.jpg,180,0_6,"[246, 492, 468, 560]","[[468, 560], [253, 559], [246, 492], [461, 493]]",皖A7JO84,"[0, 0, 32, 8, 24, 33, 29]",113,21
ccpd_weather/0180-0_8-211&505_433&573-433&573_221&573_211&505_423&505-0_0_7_17_32_28_33-52-14.jpg,180,0_8,"[211, 505, 433, 573]","[[433, 573], [221, 573], [211, 505], [423, 505]]",皖AHT738,"[0, 0, 7, 17, 32, 28, 33]",52,14
ccpd_weather/0180-1_1-251&563_466&633-466&633_252&629_251&563_465&567-0_0_14_0_32_25_26-69-12.jpg,180,1_1,"[251, 563, 466, 633]","[[466, 633], [252, 629], [251, 563], [465, 567]]",皖AQA701,"[0, 0, 14, 0, 32, 25, 26]",69,12
ccpd_weather/0180-1_1-252&677_464&748-460&748_252&742_256&677_464&683-0_0_30_29_11_31_32-62-17.jpg,180,1_1,"[252, 677, 464, 748]","[[460, 748], [252, 742], [256, 677], [464, 683]]",皖A54M67,"[0, 0, 30, 29, 11, 31, 32]",62,17
ccpd_weather/0180-1_16-214&634_415&709-415&709_233&704_214&634_396&639-0_0_20_1_32_24_28-97-18.jpg,180,1_16,"[214, 634, 415, 709]","[[415, 709], [233, 704], [214, 634], [396, 639]]",皖AWB7O3,"[0, 0, 20, 1, 32, 24, 28]",97,18
ccpd_weather/0180-1_2-359&420_566&493-565&488_359&493_360&425_566&420-10_1_33_23_23_28_27-43-19.jpg,180,1_2,"[359, 420, 566, 493]","[[565, 488], [359, 493], [360, 425], [566, 420]]",苏B8ZZ32,"[10, 1, 33, 23, 23, 28, 27]",43,19
ccpd_weather/0180-1_5-193&429_399&502-399&502_198&498_193&429_394&433-0_0_17_29_17_27_33-57-10.jpg,180,1_5,"[193, 429, 399, 502]","[[399, 502], [198, 498], [193, 429], [394, 433]]",皖AT4T28,"[0, 0, 17, 29, 17, 27, 33]",57,10
ccpd_weather/0180-2_1-213&433_414&508-409&508_213&499_218&433_414&442-0_0_23_29_10_25_27-101-15.jpg,180,2_1,"[213, 433, 414, 508]","[[409, 508], [213, 499], [218, 433], [414, 442]]",皖AZ4L02,"[0, 0, 23, 29, 10, 25, 27]",101,15
ccpd_weather/0180-2_15-219&461_423&535-423&535_234&526_219&461_408&470-0_0_28_23_26_24_26-47-16.jpg,180,2_15,"[219, 461, 423, 535]","[[423, 535], [234, 526], [219, 461], [408, 470]]",皖A3Z1O1,"[0, 0, 28, 23, 26, 24, 26]",47,16
ccpd_weather/0180-2_2-199&411_397&487-396&480_199&487_200&418_397&411-0_0_26_18_26_28_28-105-9.jpg,180,2_2,"[199, 411, 397, 487]","[[396, 480], [199, 487], [200, 418], [397, 411]]",皖A1U133,"[0, 0, 26, 18, 26, 28, 28]",105,9
ccpd_weather/0180-2_2-248&461_454&534-454&534_248&526_248&461_454&469-0_0_31_5_30_24_32-64-7.jpg,180,2_2,"[248, 461, 454, 534]","[[454, 534], [248, 526], [248, 461], [454, 469]]",皖A6F5O7,"[0, 0, 31, 5, 30, 24, 32]",64,7
ccpd_weather/0180-2_4-299&367_505&440-502&432_299&440_302&375_505&367-0_0_23_22_29_28_30-53-13.jpg,180,2_4,"[299, 367, 505, 440]","[[502, 432], [299, 440], [302, 375], [505, 367]]",皖AZY435,"[0, 0, 23, 22, 29, 28, 30]",53,13
ccpd_weather/0180-3_4-242&522_433&601-431&591_242&601_244&532_433&522-0_0_16_16_31_27_31-48-15.jpg,180,3_4,"[242, 522, 433, 601]","[[431, 591], [242, 601], [244, 532], [433, 522]]",皖ASS626,"[0, 0, 16, 16, 31, 27, 31]",48,15
ccpd_weather/0180-4_11-121&628_307&709-307&709_129&695_121&628_299&642-0_0_1_27_27_33_12-102-40.jpg,180,4_11,"[121, 628, 307, 709]","[[307, 709], [129, 695], [121, 628], [299, 642]]",皖AB228N,"[0, 0, 1, 27, 27, 33, 12]",102,40
ccpd_weather/0180-4_7-351&453_552&528-552&528_354&513_351&453_549&468-0_0_12_14_25_29_33-91-34.jpg,180,4_7,"[351, 453, 552, 528]","[[552, 528], [354, 513], [351, 453], [549, 468]]",皖ANQ048,"[0, 0, 12, 14, 25, 29, 33]",91,34
ccpd_weather/0180-6_11-237&517_412&603-412&603_242&583_237&517_407&537-0_0_8_10_30_30_30-148-43.jpg,180,6_11,"[237, 517, 412, 603]","[[412, 603], [242, 583], [237, 517], [407, 537]]",皖AJL555,"[0, 0, 8, 10, 30, 30, 30]",148,43
ccpd_weather/0180-6_12-329&529_502&616-502&616_337&598_329&529_494&547-0_0_7_33_26_29_30-83-23.jpg,180,6_12,"[329, 529, 502, 616]","[[502, 616], [337, 598], [329, 529], [494, 547]]",皖AH8145,"[0, 0, 7, 33, 26, 29, 30]",83,23
ccpd_weather/0181-0_1-292&543_503&615-500&615_292&612_295&543_503&546-0_0_28_24_24_31_31-96-70.jpg,181,0_1,"[292, 543, 503, 615]","[[500, 615], [292, 612], [295, 543], [503, 546]]",皖A3OO66,"[0, 0, 28, 24, 24, 31, 31]",96,70
ccpd_weather/0181-0_1-325&318_536&390-534&389_325&390_327&319_536&318-0_0_24_24_19_32_32-68-47.jpg,181,0_1,"[325, 318, 536, 390]","[[534, 389], [325, 390], [327, 319], [536, 318]]",皖AOOV77,"[0, 0, 24, 24, 19, 32, 32]",68,47
ccpd_weather/0181-0_2-238&467_449&539-445&539_238&538_242&467_449&468-0_0_23_27_6_30_33-88-75.jpg,181,0_2,"[238, 467, 449, 539]","[[445, 539], [238, 538], [242, 467], [449, 468]]",皖AZ2G58,"[0, 0, 23, 27, 6, 30, 33]",88,75
ccpd_weather/0181-0_3-277&487_477&563-477&563_281&561_277&487_473&489-0_0_3_24_19_25_25-55-24.jpg,181,0_3,"[277, 487, 477, 563]","[[477, 563], [281, 561], [277, 487], [473, 489]]",皖ADOV00,"[0, 0, 3, 24, 19, 25, 25]",55,24
ccpd_weather/0181-12_14-256&508_416&603-416&603_258&569_256&508_414&542-0_0_8_8_27_25_26-57-30.jpg,181,12_14,"[256, 508, 416, 603]","[[416, 603], [258, 569], [256, 508], [414, 542]]",皖AJJ201,"[0, 0, 8, 8, 27, 25, 26]",57,30
ccpd_weather/0181-1_0-206&417_419&488-417&488_206&481_208&417_419&424-0_0_8_24_25_25_13-65-30.jpg,181,1_0,"[206, 417, 419, 488]","[[417, 488], [206, 481], [208, 417], [419, 424]]",皖AJO00P,"[0, 0, 8, 24, 25, 25, 13]",65,30
ccpd_weather/0181-1_0-251&303_453&378-452&378_251&372_252&303_453&309-0_0_29_33_27_7_32-67-27.jpg,181,1_0,"[251, 303, 453, 378]","[[452, 378], [251, 372], [252, 303], [453, 309]]",皖A482H7,"[0, 0, 29, 33, 27, 7, 32]",67,27
ccpd_weather/0181-1_1-132&411_332&487-332&487_132&483_132&411_332&415-0_0_11_28_29_32_33-69-18.jpg,181,1_1,"[132, 411, 332, 487]","[[332, 487], [132, 483], [132, 411], [332, 415]]",皖AM3478,"[0, 0, 11, 28, 29, 32, 33]",69,18
ccpd_weather/0181-1_1-176&568_389&639-388&635_176&639_177&572_389&568-0_0_15_31_22_26_32-100-53.jpg,181,1_1,"[176, 568, 389, 639]","[[388, 635], [176, 639], [177, 572], [389, 568]]",皖AR6Y17,"[0, 0, 15, 31, 22, 26, 32]",100,53
ccpd_weather/0181-1_10-246&468_457&540-457&540_257&536_246&468_446&472-0_0_23_8_27_27_25-81-9.jpg,181,1_10,"[246, 468, 457, 540]","[[457, 540], [257, 536], [246, 468], [446, 472]]",皖AZJ220,"[0, 0, 23, 8, 27, 27, 25]",81,9
ccpd_weather/0181-1_2-177&438_379&513-379&513_178&506_177&438_378&445-0_1_10_16_29_32_24-65-22.jpg,181,1_2,"[177, 438, 379, 513]","[[379, 513], [178, 506], [177, 438], [378, 445]]",皖BLS47O,"[0, 1, 10, 16, 29, 32, 24]",65,22
ccpd_weather/0181-1_2-221&495_426&569-421&569_221&564_226&495_426&500-0_0_8_29_32_29_18-72-22.jpg,181,1_2,"[221, 495, 426, 569]","[[421, 569], [221, 564], [226, 495], [426, 500]]",皖AJ474U,"[0, 0, 8, 29, 32, 29, 18]",72,22
ccpd_weather/0181-1_2-292&593_500&666-500&666_294&662_292&593_498&597-0_0_23_32_10_24_29-51-38.jpg,181,1_2,"[292, 593, 500, 666]","[[500, 666], [294, 662], [292, 593], [498, 597]]",皖AZ7LO4,"[0, 0, 23, 32, 10, 24, 29]",51,38
ccpd_weather/0181-1_3-278&456_480&531-477&526_278&531_281&461_480&456-1_2_32_14_27_20_33-75-32.jpg,181,1_3,"[278, 456, 480, 531]","[[477, 526], [278, 531], [281, 461], [480, 456]]",沪C7Q2W8,"[1, 2, 32, 14, 27, 20, 33]",75,32
ccpd_weather/0181-1_4-243&522_457&593-457&593_247&588_243&522_453&527-0_0_23_26_21_33_31-88-19.jpg,181,1_4,"[243, 522, 457, 593]","[[457, 593], [247, 588], [243, 522], [453, 527]]",皖AZ1X86,"[0, 0, 23, 26, 21, 33, 31]",88,19
ccpd_weather/0181-1_5-233&510_441&583-441&583_237&576_233&510_437&517-0_0_21_25_17_25_32-88-119.jpg,181,1_5,"[233, 510, 441, 583]","[[441, 583], [237, 576], [233, 510], [437, 517]]",皖AX0T07,"[0, 0, 21, 25, 17, 25, 32]",88,119
ccpd_weather/0181-1_5-307&530_512&604-503&604_307&599_316&530_512&535-0_0_32_25_30_31_32-66-59.jpg,181,1_5,"[307, 530, 512, 604]","[[503, 604], [307, 599], [316, 530], [512, 535]]",皖A70567,"[0, 0, 32, 25, 30, 31, 32]",66,59
ccpd_weather/0181-1_9-447&536_657&608-649&601_447&608_455&543_657&536-0_0_26_25_31_24_32-60-38.jpg,181,1_9,"[447, 536, 657, 608]","[[649, 601], [447, 608], [455, 543], [657, 536]]",皖A106O7,"[0, 0, 26, 25, 31, 24, 32]",60,38
ccpd_weather/0181-2_0-272&514_472&590-468&590_272&581_276&514_472&523-0_0_4_13_31_27_24-89-33.jpg,181,2_0,"[272, 514, 472, 590]","[[468, 590], [272, 581], [276, 514], [472, 523]]",皖AEP62O,"[0, 0, 4, 13, 31, 27, 24]",89,33
ccpd_weather/0181-2_17-252&548_462&620-439&620_252&613_275&548_462&555-0_14_6_25_26_32_32-111-16.jpg,181,2_17,"[252, 548, 462, 620]","[[439, 620], [252, 613], [275, 548], [462, 555]]",皖QG0177,"[0, 14, 6, 25, 26, 32, 32]",111,16
ccpd_weather/0181-2_6-194&480_402&553-397&545_194&553_199&488_402&480-0_0_26_26_27_20_27-94-48.jpg,181,2_6,"[194, 480, 402, 553]","[[397, 545], [194, 553], [199, 488], [402, 480]]",皖A112W2,"[0, 0, 26, 26, 27, 20, 27]",94,48
ccpd_weather/0181-2_6-299&448_504&522-504&522_304&515_299&448_499&455-0_0_7_33_28_26_28-57-12.jpg,181,2_6,"[299, 448, 504, 522]","[[504, 522], [304, 515], [299, 448], [499, 455]]",皖AH8313,"[0, 0, 7, 33, 28, 26, 28]",57,12
ccpd_weather/0181-4_13-364&499_561&576-561&576_374&561_364&499_551&514-0_0_16_8_26_24_28-101-64.jpg,181,4_13,"[364, 499, 561, 576]","[[561, 576], [374, 561], [364, 499], [551, 514]]",皖ASJ1O3,"[0, 0, 16, 8, 26, 24, 28]",101,64
ccpd_weather/0181-5_11-247&573_434&654-434&654_254&637_247&573_427&590-0_0_6_29_24_33_5-55-19.jpg,181,5_11,"[247, 573, 434, 654]","[[434, 654], [254, 637], [247, 573], [427, 590]]",皖AG4O8F,"[0, 0, 6, 29, 24, 33, 5]",55,19
ccpd_weather/0181-5_25-176&460_366&540-344&523_176&540_198&477_366&460-0_0_25_30_27_19_25-61-52.jpg,181,5_25,"[176, 460, 366, 540]","[[344, 523], [176, 540], [198, 477], [366, 460]]",皖A052V0,"[0, 0, 25, 30, 27, 19, 25]",61,52
ccpd_weather/0181-6_6-200&472_370&561-370&543_200&561_200&490_370&472-0_0_4_29_25_29_26-134-17.jpg,181,6_6,"[200, 472, 370, 561]","[[370, 543], [200, 561], [200, 490], [370, 472]]",皖AE4041,"[0, 0, 4, 29, 25, 29, 26]",134,17
ccpd_weather/0181-7_2-202&424_382&508-382&485_213&508_202&447_371&424-0_0_11_14_29_29_25-85-16.jpg,181,7_2,"[202, 424, 382, 508]","[[382, 485], [213, 508], [202, 447], [371, 424]]",皖AMQ440,"[0, 0, 11, 14, 29, 29, 25]",85,16
ccpd_weather/0182-0_0-231&442_437&516-436&516_231&514_232&442_437&444-0_3_25_24_30_30_33-82-13.jpg,182,0_0,"[231, 442, 437, 516]","[[436, 516], [231, 514], [232, 442], [437, 444]]",皖D0O558,"[0, 3, 25, 24, 30, 30, 33]",82,13
ccpd_weather/0182-0_0-259&558_474&629-474&626_259&629_259&561_474&558-0_0_23_25_2_24_30-71-11.jpg,182,0_0,"[259, 558, 474, 629]","[[474, 626], [259, 629], [259, 561], [474, 558]]",皖AZ0CO5,"[0, 0, 23, 25, 2, 24, 30]",71,11
ccpd_weather/0182-0_0-292&538_476&621-474&621_292&618_294&538_476&541-0_0_20_31_17_26_33-71-20.jpg,182,0_0,"[292, 538, 476, 621]","[[474, 621], [292, 618], [294, 538], [476, 541]]",皖AW6T18,"[0, 0, 20, 31, 17, 26, 33]",71,20
ccpd_weather/0182-0_3-273&599_501&666-501&663_278&666_273&602_496&599-0_0_4_26_30_25_0-79-104.jpg,182,0_3,"[273, 599, 501, 666]","[[501, 663], [278, 666], [273, 602], [496, 599]]",皖AE150A,"[0, 0, 4, 26, 30, 25, 0]",79,104
ccpd_weather/0182-0_4-228&519_470&582-465&581_228&582_233&520_470&519-0_0_8_30_8_33_26-93-39.jpg,182,0_4,"[228, 519, 470, 582]","[[465, 581], [228, 582], [233, 520], [470, 519]]",皖AJ5J81,"[0, 0, 8, 30, 8, 33, 26]",93,39
ccpd_weather/0182-0_6-273&456_479&530-479&530_280&528_273&456_472&458-0_0_29_25_29_32_32-71-24.jpg,182,0_6,"[273, 456, 479, 530]","[[479, 530], [280, 528], [273, 456], [472, 458]]",皖A40477,"[0, 0, 29, 25, 29, 32, 32]",71,24
ccpd_weather/0182-0_6-316&520_522&594-513&594_316&592_325&520_522&522-0_0_22_6_30_32_31-129-48.jpg,182,0_6,"[316, 520, 522, 594]","[[513, 594], [316, 592], [325, 520], [522, 522]]",皖AYG576,"[0, 0, 22, 6, 30, 32, 31]",129,48
ccpd_weather/0182-1_0-244&543_453&616-451&616_244&612_246&543_453&547-0_4_6_6_24_27_30-97-131.jpg,182,1_0,"[244, 543, 453, 616]","[[451, 616], [244, 612], [246, 543], [453, 547]]",皖EGGO25,"[0, 4, 6, 6, 24, 27, 30]",97,131
ccpd_weather/0182-1_0-259&546_447&627-444&627_259&622_262&546_447&551-0_0_33_30_1_25_30-82-36.jpg,182,1_0,"[259, 546, 447, 627]","[[444, 627], [259, 622], [262, 546], [447, 551]]",皖A85B05,"[0, 0, 33, 30, 1, 25, 30]",82,36
ccpd_weather/0182-1_1-280&548_495&619-495&614_283&619_280&553_492&548-0_0_20_7_26_24_26-57-21.jpg,182,1_1,"[280, 548, 495, 619]","[[495, 614], [283, 619], [280, 553], [492, 548]]",皖AWH1O1,"[0, 0, 20, 7, 26, 24, 26]",57,21
ccpd_weather/0182-1_1-297&409_503&483-503&479_297&483_297&413_503&409-0_0_14_5_25_31_25-62-29.jpg,182,1_1,"[297, 409, 503, 483]","[[503, 479], [297, 483], [297, 413], [503, 409]]",皖AQF060,"[0, 0, 14, 5, 25, 31, 25]",62,29
ccpd_weather/0182-1_2-281&456_487&530-486&524_281&530_282&462_487&456-0_0_11_29_27_32_24-113-27.jpg,182,1_2,"[281, 456, 487, 530]","[[486, 524], [281, 530], [282, 462], [487, 456]]",皖AM427O,"[0, 0, 11, 29, 27, 32, 24]",113,27
ccpd_weather/0182-1_8-318&465_516&542-504&542_318&538_330&465_516&469-0_0_8_28_28_32_22-81-91.jpg,182,1_8,"[318, 465, 516, 542]","[[504, 542], [318, 538], [330, 465], [516, 469]]",皖AJ337Y,"[0, 0, 8, 28, 28, 32, 22]",81,91
ccpd_weather/0182-1_9-163&461_375&533-375&533_172&528_163&461_366&466-0_2_31_30_28_28_24-75-69.jpg,182,1_9,"[163, 461, 375, 533]","[[375, 533], [172, 528], [163, 461], [366, 466]]",皖C6533O,"[0, 2, 31, 30, 28, 28, 24]",75,69
ccpd_weather/0182-2_0-270&481_471&557-467&557_270&548_274&481_471&490-0_0_18_24_13_26_27-99-33.jpg,182,2_0,"[270, 481, 471, 557]","[[467, 557], [270, 548], [274, 481], [471, 490]]",皖AUOP12,"[0, 0, 18, 24, 13, 26, 27]",99,33
ccpd_weather/0182-2_0-332&481_538&555-538&545_336&555_332&491_534&481-0_0_5_11_32_32_32-85-19.jpg,182,2_0,"[332, 481, 538, 555]","[[538, 545], [336, 555], [332, 491], [534, 481]]",皖AFM777,"[0, 0, 5, 11, 32, 32, 32]",85,19
ccpd_weather/0182-2_0-347&443_545&520-545&512_351&520_347&451_541&443-0_0_2_30_31_27_32-65-11.jpg,182,2_0,"[347, 443, 545, 520]","[[545, 512], [351, 520], [347, 451], [541, 443]]",皖AC5627,"[0, 0, 2, 30, 31, 27, 32]",65,11
ccpd_weather/0182-3_0-253&436_444&516-439&516_253&504_258&436_444&448-0_0_7_30_26_27_17-86-39.jpg,182,3_0,"[253, 436, 444, 516]","[[439, 516], [253, 504], [258, 436], [444, 448]]",皖AH512T,"[0, 0, 7, 30, 26, 27, 17]",86,39
ccpd_weather/0182-3_11-240&503_438&580-429&568_240&580_249&515_438&503-0_0_13_25_29_33_33-89-19.jpg,182,3_11,"[240, 503, 438, 580]","[[429, 568], [240, 580], [249, 515], [438, 503]]",皖AP0488,"[0, 0, 13, 25, 29, 33, 33]",89,19
ccpd_weather/0182-3_3-395&622_590&700-582&700_395&690_403&622_590&632-0_0_13_11_31_24_24-38-5.jpg,182,3_3,"[395, 622, 590, 700]","[[582, 700], [395, 690], [403, 622], [590, 632]]",皖APM6OO,"[0, 0, 13, 11, 31, 24, 24]",38,5
ccpd_weather/0182-4_6-233&415_428&493-426&478_233&493_235&430_428&415-0_0_20_8_30_33_28-106-42.jpg,182,4_6,"[233, 415, 428, 493]","[[426, 478], [233, 493], [235, 430], [428, 415]]",皖AWJ583,"[0, 0, 20, 8, 30, 33, 28]",106,42
ccpd_weather/0182-4_6-268&476_454&558-454&558_271&544_268&476_451&490-0_0_7_30_32_33_16-74-49.jpg,182,4_6,"[268, 476, 454, 558]","[[454, 558], [271, 544], [268, 476], [451, 490]]",皖AH578S,"[0, 0, 7, 30, 32, 33, 16]",74,49
ccpd_weather/0183-0_0-244&523_457&595-457&592_244&595_244&526_457&523-0_0_10_33_7_25_24-85-109.jpg,183,0_0,"[244, 523, 457, 595]","[[457, 592], [244, 595], [244, 526], [457, 523]]",皖AL8H0O,"[0, 0, 10, 33, 7, 25, 24]",85,109
ccpd_weather/0183-0_3-258&528_480&597-480&596_263&597_258&529_475&528-0_0_18_18_24_26_33-104-68.jpg,183,0_3,"[258, 528, 480, 597]","[[480, 596], [263, 597], [258, 529], [475, 528]]",皖AUUO18,"[0, 0, 18, 18, 24, 26, 33]",104,68
ccpd_weather/0183-0_5-228&518_450&587-450&587_233&584_228&518_445&521-0_0_32_25_30_0_27-108-45.jpg,183,0_5,"[228, 518, 450, 587]","[[450, 587], [233, 584], [228, 518], [445, 521]]",皖A705A2,"[0, 0, 32, 25, 30, 0, 27]",108,45
ccpd_weather/0183-17_17-270&411_413&518-412&518_270&472_271&411_413&457-0_0_5_30_27_24_19-114-44.jpg,183,17_17,"[270, 411, 413, 518]","[[412, 518], [270, 472], [271, 411], [413, 457]]",皖AF52OV,"[0, 0, 5, 30, 27, 24, 19]",114,44
ccpd_weather/0183-1_0-200&503_396&581-395&581_200&576_201&503_396&508-0_0_6_21_31_27_30-90-82.jpg,183,1_0,"[200, 503, 396, 581]","[[395, 581], [200, 576], [201, 503], [396, 508]]",皖AGX625,"[0, 0, 6, 21, 31, 27, 30]",90,82
ccpd_weather/0183-1_10-254&527_450&605-435&605_254&600_269&527_450&532-0_0_6_8_25_25_28-82-44.jpg,183,1_10,"[254, 527, 450, 605]","[[435, 605], [254, 600], [269, 527], [450, 532]]",皖AGJ003,"[0, 0, 6, 8, 25, 25, 28]",82,44
ccpd_weather/0183-1_2-302&385_509&459-504&459_302&453_307&385_509&391-0_0_30_30_8_30_25-77-15.jpg,183,1_2,"[302, 385, 509, 459]","[[504, 459], [302, 453], [307, 385], [509, 391]]",皖A55J50,"[0, 0, 30, 30, 8, 30, 25]",77,15
ccpd_weather/0183-2_1-238&512_448&585-447&585_238&576_239&512_448&521-0_0_0_11_25_32_24-88-21.jpg,183,2_1,"[238, 512, 448, 585]","[[447, 585], [238, 576], [239, 512], [448, 521]]",皖AAM07O,"[0, 0, 0, 11, 25, 32, 24]",88,21
ccpd_weather/0183-2_14-230&474_440&547-440&547_245&540_230&474_425&481-0_0_12_12_31_31_31-79-26.jpg,183,2_14,"[230, 474, 440, 547]","[[440, 547], [245, 540], [230, 474], [425, 481]]",皖ANN666,"[0, 0, 12, 12, 31, 31, 31]",79,26
ccpd_weather/0183-2_2-278&521_474&599-474&589_279&599_278&531_473&521-0_0_25_31_30_31_30-101-26.jpg,183,2_2,"[278, 521, 474, 599]","[[474, 589], [279, 599], [278, 531], [473, 521]]",皖A06565,"[0, 0, 25, 31, 30, 31, 30]",101,26
